NYIT College of Osteopathic Medicine · AQY BE-1510 (AQY BE-1510)
Instrument Data export
2/15/2022 to 2/16/2022
(UTC-06:00) Central Time (US & Canada)
Averaging period: 1 minute

Time,NO2 (ppb),O3 (ppb),PM2.5 (µg/m³),TEMP (°C),RH (%),DP (°C),Inlet
2022/02/16 09:27:00,0.0,41.6,1.9,14.23,84.2,11.6,Sample
2022/02/16 09:28:00,0.0,36.7,2.0,14.16,84.1,11.5,Sample
2022/02/16 09:29:00,0.0,37.3,1.6,14.21,84.1,11.6,Sample
2022/02/16 09:30:00,0.0,39.2,1.7,14.29,83.9,11.6,Sample
2022/02/16 09:31:00,0.0,47.1,1.8,14.33,83.8,11.6,Sample
2022/02/16 09:32:00,0.0,42.5,1.8,14.37,83.6,11.6,Sample
2022/02/16 09:33:00,0.0,37.5,1.6,14.58,84.0,11.9,Sample
2022/02/16 09:34:00,0.0,35.9,1.8,14.68,83.1,11.8,Sample
2022/02/16 09:35:00,0.0,42.6,1.7,14.85,83.6,12.1,Sample
2022/02/16 09:36:00,0.0,33.0,2.1,14.98,82.5,12.0,Sample
2022/02/16 09:37:00,0.0,38.9,2.1,14.92,82.2,11.9,Sample
2022/02/16 09:38:00,0.0,45.7,2.0,14.77,82.1,11.8,Sample
2022/02/16 09:39:00,0.0,47.2,2.0,14.64,82.1,11.6,Sample
2022/02/16 09:40:00,0.0,40.0,2.2,14.63,82.1,11.6,Sample
2022/02/16 09:41:00,0.0,45.4,1.9,14.67,82.1,11.7,Sample
2022/02/16 09:42:00,0.0,37.6,2.0,14.61,82.0,11.6,Sample
2022/02/16 09:43:00,0.0,40.2,1.9,14.68,82.1,11.6,Sample
2022/02/16 09:44:00,0.0,48.0,2.1,14.80,82.1,11.8,Sample
2022/02/16 09:45:00,0.0,43.6,2.1,14.76,82.2,11.7,Sample
2022/02/16 09:46:00,0.0,37.9,2.2,14.83,82.2,11.8,Sample
2022/02/16 09:47:00,0.0,47.1,2.6,14.82,82.1,11.8,Sample
2022/02/16 09:48:00,0.0,43.1,2.2,14.91,82.2,11.9,Sample
2022/02/16 09:49:00,0.0,37.6,2.4,14.86,82.2,11.8,Sample
2022/02/16 09:50:00,0.0,40.3,2.1,14.97,82.3,12.0,Sample
2022/02/16 09:51:00,0.0,37.7,2.1,15.07,82.3,12.1,Sample
2022/02/16 09:52:00,0.0,39.2,2.3,14.93,82.1,11.9,Sample
2022/02/16 09:53:00,0.0,42.0,1.8,14.99,82.3,12.0,Sample
2022/02/16 09:54:00,0.0,35.2,1.7,15.10,82.2,12.1,Sample
2022/02/16 09:55:00,0.0,40.5,1.7,15.18,82.4,12.2,Sample
2022/02/16 09:56:00,0.0,36.0,1.8,15.23,82.1,12.2,Sample
2022/02/16 09:57:00,0.0,39.2,1.8,15.32,81.7,12.2,Sample
2022/02/16 09:58:00,0.0,39.5,1.6,15.43,81.5,12.3,Sample
2022/02/16 09:59:00,0.0,39.2,1.8,15.51,81.3,12.3,Sample
2022/02/16 10:00:00,0.0,38.8,1.7,15.61,80.4,12.3,Sample
2022/02/16 10:01:00,0.0,42.5,1.9,15.61,80.0,12.2,Sample
2022/02/16 10:02:00,0.0,44.7,2.0,15.60,79.9,12.1,Sample
2022/02/16 10:03:00,0.0,37.8,1.8,15.79,79.7,12.3,Sample
2022/02/16 10:04:00,0.0,44.4,1.5,15.80,79.1,12.2,Sample
2022/02/16 10:05:00,0.0,45.0,1.4,15.88,79.5,12.3,Sample
2022/02/16 10:06:00,0.0,37.4,1.7,15.98,79.3,12.4,Sample
2022/02/16 10:07:00,0.0,38.2,1.5,15.93,78.8,12.3,Sample
2022/02/16 10:08:00,0.0,42.2,1.7,15.85,78.6,12.1,Sample
2022/02/16 10:09:00,0.0,39.1,1.6,15.71,78.4,12.0,Sample
2022/02/16 10:10:00,0.0,39.8,1.8,15.79,79.1,12.2,Sample
2022/02/16 10:11:00,0.0,39.5,1.4,15.75,79.3,12.2,Sample
2022/02/16 10:12:00,0.0,38.3,1.6,15.77,79.3,12.2,Sample
2022/02/16 10:13:00,0.0,49.0,1.4,15.71,79.0,12.1,Sample
2022/02/16 10:14:00,0.0,42.0,1.5,15.77,79.6,12.3,Sample
2022/02/16 10:15:00,0.0,38.9,1.7,15.73,79.1,12.1,Sample
2022/02/16 10:16:00,0.0,56.4,1.5,15.70,78.9,12.0,Sample
2022/02/16 10:17:00,0.0,43.6,1.6,15.64,79.4,12.1,Sample
2022/02/16 10:18:00,0.0,36.5,1.4,15.78,79.5,12.3,Sample
2022/02/16 10:19:00,0.0,44.1,1.6,15.77,79.0,12.1,Sample
2022/02/16 10:20:00,0.0,42.5,1.8,15.79,78.7,12.1,Sample
2022/02/16 10:21:00,0.0,37.5,1.5,15.98,79.3,12.4,Sample
2022/02/16 10:22:00,0.0,37.3,1.7,15.89,78.6,12.2,Sample
2022/02/16 10:23:00,0.0,37.5,1.6,15.90,78.5,12.2,Sample
2022/02/16 10:24:00,0.0,39.2,1.5,15.83,78.5,12.1,Sample
2022/02/16 10:25:00,0.0,38.7,1.5,15.93,78.9,12.3,Sample
2022/02/16 10:26:00,0.0,37.3,1.6,16.03,78.6,12.3,Sample
2022/02/16 10:27:00,0.0,39.1,1.4,16.12,78.5,12.4,Sample
2022/02/16 10:28:00,0.0,39.1,1.8,16.17,78.3,12.4,Sample
2022/02/16 10:29:00,0.0,38.3,1.5,16.13,78.4,12.4,Sample
2022/02/16 10:30:00,0.0,36.2,1.7,16.22,78.6,12.5,Sample
2022/02/16 10:31:00,0.0,43.5,1.7,16.15,78.1,12.3,Sample
2022/02/16 10:32:00,0.0,38.4,1.8,16.25,78.2,12.5,Sample
2022/02/16 10:33:00,0.0,48.7,2.1,16.26,77.8,12.4,Sample
2022/02/16 10:34:00,0.0,48.3,1.8,16.42,77.7,12.5,Sample
2022/02/16 10:35:00,0.0,53.0,1.6,16.41,76.6,12.3,Sample
2022/02/16 10:36:00,0.0,47.2,1.8,16.49,77.1,12.5,Sample
2022/02/16 10:37:00,0.0,42.8,1.8,16.51,77.2,12.5,Sample
2022/02/16 10:38:00,0.0,41.1,1.8,16.33,76.7,12.2,Sample
2022/02/16 10:39:00,0.0,52.2,1.6,16.21,76.9,12.2,Sample
2022/02/16 10:40:00,0.0,44.7,1.7,16.21,77.5,12.3,Sample
2022/02/16 10:41:00,0.0,38.4,1.6,16.28,77.7,12.4,Sample
2022/02/16 10:42:00,0.0,41.9,1.6,16.33,78.0,12.5,Sample
2022/02/16 10:43:00,0.0,46.1,1.8,16.27,77.7,12.4,Sample
2022/02/16 10:44:00,0.0,44.3,1.7,16.33,77.4,12.4,Sample
2022/02/16 10:45:00,0.0,39.4,1.5,16.33,77.8,12.4,Sample
2022/02/16 10:46:00,0.0,39.3,1.7,16.42,78.1,12.6,Sample
2022/02/16 10:47:00,0.0,41.2,1.9,16.53,77.8,12.6,Sample
2022/02/16 10:48:00,0.0,41.6,1.7,16.63,77.4,12.7,Sample
2022/02/16 10:49:00,0.0,35.6,2.5,16.71,76.7,12.6,Sample
2022/02/16 10:50:00,0.0,39.1,2.2,16.76,76.8,12.7,Sample
2022/02/16 10:51:00,0.0,39.4,1.9,16.88,77.1,12.8,Sample
2022/02/16 10:52:00,0.0,39.0,1.6,16.79,76.9,12.7,Sample
2022/02/16 10:53:00,0.0,38.8,1.7,16.98,77.2,13.0,Sample
2022/02/16 10:54:00,0.0,37.7,1.7,17.17,77.0,13.1,Sample
2022/02/16 10:55:00,0.0,40.9,1.8,17.26,76.6,13.1,Sample
2022/02/16 10:56:00,0.0,41.4,1.5,17.26,76.4,13.1,Sample
2022/02/16 10:57:00,0.0,36.6,1.8,17.37,75.8,13.1,Sample
2022/02/16 10:58:00,0.0,43.9,2.3,17.27,75.2,12.8,Sample
2022/02/16 10:59:00,0.0,43.3,1.9,17.29,75.5,12.9,Sample
2022/02/16 11:00:00,0.0,40.1,1.8,17.22,75.4,12.8,Sample
2022/02/16 11:01:00,0.0,37.8,2.1,17.22,75.5,12.9,Sample
2022/02/16 11:02:00,0.0,39.3,2.2,17.28,75.3,12.9,Sample
2022/02/16 11:03:00,0.0,39.6,2.1,17.23,75.1,12.8,Sample
2022/02/16 11:04:00,0.0,40.9,1.8,17.21,74.9,12.7,Sample
2022/02/16 11:05:00,0.0,38.7,2.0,17.27,75.3,12.9,Sample
2022/02/16 11:06:00,0.0,41.6,2.1,17.33,75.3,12.9,Sample
2022/02/16 11:07:00,0.0,44.5,2.5,17.42,74.9,12.9,Sample
2022/02/16 11:08:00,0.0,44.4,2.3,17.33,74.7,12.8,Sample
2022/02/16 11:09:00,0.0,46.5,2.6,17.19,74.8,12.7,Sample
2022/02/16 11:10:00,0.0,49.1,2.7,17.17,75.6,12.8,Sample
2022/02/16 11:11:00,0.0,38.8,2.9,17.35,76.0,13.1,Sample
2022/02/16 11:12:00,0.0,43.1,3.1,17.36,75.5,13.0,Sample
2022/02/16 11:13:00,0.0,37.9,3.1,17.58,75.1,13.1,Sample
2022/02/16 11:14:00,0.0,40.1,2.8,17.48,74.8,13.0,Sample
2022/02/16 11:15:00,0.0,57.5,2.8,17.25,75.0,12.8,Sample
2022/02/16 11:16:00,0.0,43.2,2.6,17.39,75.2,13.0,Sample
2022/02/16 11:17:00,0.0,34.9,2.8,17.54,75.4,13.1,Sample
2022/02/16 11:18:00,0.0,37.4,2.4,17.54,75.1,13.1,Sample
2022/02/16 11:19:00,0.0,39.1,2.5,17.52,75.3,13.1,Sample
2022/02/16 11:20:00,0.0,39.3,2.5,17.58,75.3,13.2,Sample
2022/02/16 11:21:00,0.0,40.0,2.0,17.58,74.7,13.0,Sample
2022/02/16 11:22:00,0.0,46.4,2.1,17.49,74.1,12.8,Sample
2022/02/16 11:23:00,0.0,45.4,2.2,17.49,74.5,12.9,Sample
2022/02/16 11:24:00,30.1,0.0,2.1,17.60,74.5,13.0,Sample
2022/02/16 11:25:00,30.5,0.0,1.9,17.62,74.4,13.0,Sample
2022/02/16 11:26:00,5.7,23.8,2.1,17.72,74.6,13.1,Sample
2022/02/16 11:27:00,0.0,60.6,2.3,17.66,74.4,13.0,Sample
2022/02/16 11:28:00,0.0,56.6,2.5,17.69,74.8,13.2,Sample
2022/02/16 11:29:00,0.0,44.6,2.1,17.88,74.8,13.3,Sample
2022/02/16 11:30:00,0.0,39.1,2.3,18.00,74.4,13.4,Sample
2022/02/16 11:31:00,0.0,42.2,2.1,17.85,73.8,13.1,Sample
2022/02/16 11:32:00,0.0,42.1,2.0,17.73,73.7,13.0,Sample
2022/02/16 11:33:00,0.0,45.0,1.8,17.73,73.4,12.9,Sample
2022/02/16 11:34:00,0.0,43.4,1.6,17.71,74.1,13.0,Sample
2022/02/16 11:35:00,0.0,42.3,2.1,17.59,74.3,13.0,Sample
2022/02/16 11:36:00,0.0,41.2,1.7,17.73,74.3,13.1,Sample
2022/02/16 11:37:00,0.0,41.4,1.7,17.51,74.0,12.8,Sample
2022/02/16 11:38:00,0.0,46.9,1.4,17.45,74.5,12.9,Sample
2022/02/16 11:39:00,0.0,43.0,1.4,17.56,74.7,13.0,Sample
2022/02/16 11:40:00,0.0,40.7,1.6,17.50,74.8,13.0,Sample
2022/02/16 11:41:00,0.0,42.0,1.5,17.64,74.9,13.1,Sample
2022/02/16 11:42:00,0.0,38.7,1.7,17.78,74.4,13.2,Sample
2022/02/16 11:43:00,0.0,50.3,1.5,17.58,74.2,12.9,Sample
2022/02/16 11:44:00,0.0,46.0,1.4,17.88,74.9,13.4,Sample
2022/02/16 11:45:00,0.0,38.2,1.5,18.12,74.3,13.5,Sample
2022/02/16 11:46:00,0.0,43.5,1.7,18.23,74.0,13.5,Sample
2022/02/16 11:47:00,0.0,44.3,1.6,18.19,71.9,13.0,Sample
2022/02/16 11:48:00,0.0,43.1,1.7,18.12,73.1,13.2,Sample
2022/02/16 11:49:00,0.0,46.9,1.4,17.92,72.6,12.9,Sample
2022/02/16 11:50:00,0.0,44.1,1.4,18.07,72.8,13.1,Sample
2022/02/16 11:51:00,0.0,42.8,1.4,18.07,72.2,13.0,Sample
2022/02/16 11:52:00,0.0,42.6,1.4,18.09,72.8,13.1,Sample
2022/02/16 11:53:00,0.0,42.9,1.1,18.09,72.5,13.1,Sample
2022/02/16 11:54:00,0.0,44.2,1.3,18.10,72.4,13.1,Sample
2022/02/16 11:55:00,0.0,41.3,1.2,18.02,73.3,13.2,Sample
2022/02/16 11:56:00,0.0,44.3,1.3,18.08,73.5,13.3,Sample
2022/02/16 11:57:00,0.0,43.6,1.5,18.05,73.5,13.2,Sample
2022/02/16 11:58:00,0.0,41.8,1.6,17.88,73.0,13.0,Sample
2022/02/16 11:59:00,0.0,42.4,1.4,17.86,73.0,13.0,Sample
2022/02/16 12:00:00,0.0,43.8,1.5,17.80,73.2,12.9,Sample
2022/02/16 12:01:00,0.0,50.3,1.6,17.64,73.5,12.8,Sample
2022/02/16 12:02:00,0.0,49.6,1.7,17.73,73.9,13.0,Sample
2022/02/16 12:03:00,0.0,42.6,1.7,17.83,74.3,13.2,Sample
2022/02/16 12:04:00,0.0,38.8,1.9,17.90,74.5,13.3,Sample
2022/02/16 12:05:00,0.0,39.5,2.3,17.84,74.3,13.2,Sample
2022/02/16 12:06:00,0.0,39.2,1.9,17.88,74.1,13.2,Sample
2022/02/16 12:07:00,0.0,41.9,1.7,17.80,73.6,13.0,Sample
2022/02/16 12:08:00,0.0,42.1,2.1,17.82,74.1,13.1,Sample
2022/02/16 12:09:00,0.0,41.0,2.0,17.86,74.0,13.2,Sample
2022/02/16 12:10:00,0.0,53.2,1.9,17.74,73.3,12.9,Sample
2022/02/16 12:11:00,0.0,52.8,2.0,17.78,73.8,13.1,Sample
2022/02/16 12:12:00,0.0,40.2,1.6,17.85,73.4,13.0,Sample
2022/02/16 12:13:00,0.0,45.4,1.5,17.84,73.5,13.0,Sample
2022/02/16 12:14:00,0.0,44.9,1.9,17.82,73.7,13.1,Sample
2022/02/16 12:15:00,0.0,42.8,1.6,17.71,73.6,12.9,Sample
2022/02/16 12:16:00,0.0,56.9,1.6,17.62,73.8,12.9,Sample
2022/02/16 12:17:00,0.0,51.6,1.9,17.77,74.2,13.1,Sample
2022/02/16 12:18:00,0.0,46.0,2.1,17.68,74.0,13.0,Sample
2022/02/16 12:19:00,0.0,48.4,1.6,17.69,73.9,13.0,Sample
2022/02/16 12:20:00,0.0,46.7,1.4,17.65,74.1,13.0,Sample
2022/02/16 12:21:00,0.0,46.2,1.4,17.53,74.1,12.9,Sample
2022/02/16 12:22:00,0.0,41.9,1.4,17.52,74.5,12.9,Sample
2022/02/16 12:23:00,0.0,42.4,1.4,17.59,74.6,13.0,Sample
2022/02/16 12:24:00,0.0,40.1,1.3,17.68,74.5,13.1,Sample
2022/02/16 12:25:00,0.0,39.2,1.5,17.64,74.5,13.0,Sample
2022/02/16 12:26:00,0.0,44.2,1.4,17.57,74.5,13.0,Sample
2022/02/16 12:27:00,0.0,45.4,1.7,17.57,74.5,13.0,Sample
2022/02/16 12:28:00,0.0,42.1,1.5,17.60,74.6,13.0,Sample
2022/02/16 12:29:00,0.0,40.8,1.4,17.60,74.5,13.0,Sample
2022/02/16 12:30:00,0.0,44.4,1.3,17.56,74.5,13.0,Sample
2022/02/16 12:31:00,0.0,44.0,1.6,17.60,74.6,13.0,Sample
2022/02/16 12:32:00,0.0,42.2,2.1,17.61,74.4,13.0,Sample
2022/02/16 12:33:00,0.0,41.4,2.1,17.56,74.6,13.0,Sample
2022/02/16 12:34:00,0.0,41.0,2.0,17.60,74.8,13.1,Sample
2022/02/16 12:35:00,0.0,41.2,2.1,17.64,74.7,13.1,Sample
2022/02/16 12:36:00,0.0,41.7,2.3,17.65,74.6,13.1,Sample
2022/02/16 12:37:00,0.0,41.4,2.3,17.65,74.8,13.1,Sample
2022/02/16 12:38:00,0.0,46.2,2.2,17.62,74.8,13.1,Sample
2022/02/16 12:39:00,0.0,51.8,1.9,17.73,74.9,13.2,Sample
2022/02/16 12:40:00,0.0,46.9,1.9,17.83,74.3,13.2,Sample
2022/02/16 12:41:00,0.0,48.0,1.7,17.74,73.9,13.0,Sample
2022/02/16 12:42:00,0.0,41.5,1.7,17.74,74.1,13.1,Sample
2022/02/16 12:43:00,0.0,41.7,1.9,17.73,74.6,13.1,Sample
2022/02/16 12:44:00,0.0,41.2,2.1,17.79,74.7,13.2,Sample
2022/02/16 12:45:00,0.0,39.5,2.3,17.81,74.3,13.2,Sample
2022/02/16 12:46:00,0.0,39.1,2.5,17.86,74.5,13.3,Sample
2022/02/16 12:47:00,0.0,42.4,2.4,17.75,74.3,13.1,Sample
2022/02/16 12:48:00,0.0,44.4,1.9,17.83,74.4,13.2,Sample
2022/02/16 12:49:00,0.0,39.6,2.2,17.79,74.3,13.2,Sample
2022/02/16 12:50:00,0.0,43.2,1.6,17.78,74.3,13.2,Sample
2022/02/16 12:51:00,0.0,48.1,1.8,17.85,74.3,13.2,Sample
2022/02/16 12:52:00,0.0,47.2,1.9,17.91,74.4,13.3,Sample
2022/02/16 12:53:00,0.0,40.4,1.8,17.90,74.3,13.3,Sample
2022/02/16 12:54:00,0.0,36.4,1.5,17.99,74.4,13.4,Sample
2022/02/16 12:55:00,0.0,40.8,1.7,18.15,74.2,13.5,Sample
2022/02/16 12:56:00,0.0,48.3,1.6,18.19,73.8,13.4,Sample
2022/02/16 12:57:00,0.0,45.8,1.6,18.23,73.3,13.4,Sample
2022/02/16 12:58:00,0.0,40.6,1.4,18.36,73.2,13.5,Sample
2022/02/16 12:59:00,0.0,38.7,1.2,18.39,73.2,13.5,Sample
2022/02/16 13:00:00,0.0,39.1,1.4,18.48,72.8,13.5,Sample
2022/02/16 13:01:00,0.0,46.6,1.5,18.34,72.4,13.3,Sample
2022/02/16 13:02:00,0.0,48.3,1.5,18.48,72.6,13.5,Sample
2022/02/16 13:03:00,0.0,39.7,1.5,18.46,72.5,13.4,Sample
2022/02/16 13:04:00,0.0,40.7,1.4,18.45,72.6,13.4,Sample
2022/02/16 13:05:00,0.0,40.4,1.4,18.50,72.7,13.5,Sample
2022/02/16 13:06:00,0.0,38.9,1.1,18.48,72.4,13.4,Sample
2022/02/16 13:07:00,0.0,42.2,1.3,18.43,72.4,13.4,Sample
2022/02/16 13:08:00,0.0,42.8,1.4,18.38,72.4,13.3,Sample
2022/02/16 13:09:00,0.0,41.2,1.1,18.21,72.4,13.2,Sample
2022/02/16 13:10:00,0.0,45.7,1.4,18.23,72.4,13.2,Sample
2022/02/16 13:11:00,0.0,44.2,1.4,18.35,72.3,13.3,Sample
2022/02/16 13:12:00,0.0,51.3,1.2,18.28,72.3,13.2,Sample
2022/02/16 13:13:00,0.0,58.2,1.4,18.28,72.5,13.3,Sample
2022/02/16 13:14:00,0.0,38.9,1.4,18.42,72.7,13.4,Sample
2022/02/16 13:15:00,0.0,35.9,1.6,18.54,72.8,13.6,Sample
2022/02/16 13:16:00,0.0,37.5,1.4,18.49,72.5,13.5,Sample
2022/02/16 13:17:00,0.0,41.2,1.2,18.56,72.8,13.6,Sample
2022/02/16 13:18:00,0.0,41.1,1.0,18.61,72.6,13.6,Sample
2022/02/16 13:19:00,0.0,40.2,1.2,18.61,72.5,13.6,Sample
2022/02/16 13:20:00,0.0,40.3,1.4,18.73,72.5,13.7,Sample
2022/02/16 13:21:00,0.0,39.4,1.2,18.87,72.6,13.8,Sample
2022/02/16 13:22:00,0.0,37.6,1.3,18.87,72.8,13.9,Sample
2022/02/16 13:23:00,0.0,38.8,1.4,18.97,72.9,14.0,Sample
2022/02/16 13:24:00,0.0,40.8,1.2,18.83,72.0,13.7,Sample
2022/02/16 13:25:00,0.0,45.2,1.4,18.54,72.4,13.5,Sample
2022/02/16 13:26:00,0.0,46.3,1.0,18.61,72.5,13.6,Sample
2022/02/16 13:27:00,0.0,39.7,1.4,18.51,72.4,13.4,Sample
2022/02/16 13:28:00,0.0,45.0,0.9,18.46,72.2,13.4,Sample
2022/02/16 13:29:00,0.0,48.3,1.0,18.33,72.1,13.2,Sample
2022/02/16 13:30:00,0.0,49.7,1.1,18.40,72.3,13.3,Sample
2022/02/16 13:31:00,0.0,39.0,1.2,18.55,72.5,13.5,Sample
2022/02/16 13:32:00,0.0,38.3,1.1,18.45,72.4,13.4,Sample
2022/02/16 13:33:00,0.0,41.3,1.1,18.41,72.4,13.4,Sample
2022/02/16 13:34:00,0.0,43.6,1.0,18.23,72.3,13.2,Sample
2022/02/16 13:35:00,0.0,44.9,1.1,18.17,72.9,13.2,Sample
2022/02/16 13:36:00,0.0,45.1,1.0,18.13,73.3,13.3,Sample
2022/02/16 13:37:00,0.0,48.1,1.0,18.14,73.4,13.3,Sample
2022/02/16 13:38:00,0.0,40.0,1.1,18.16,73.6,13.4,Sample
2022/02/16 13:39:00,0.0,40.5,1.1,18.27,73.2,13.4,Sample
2022/02/16 13:40:00,0.0,39.3,1.3,18.26,72.5,13.2,Sample
2022/02/16 13:41:00,0.0,42.9,1.0,18.17,72.7,13.2,Sample
2022/02/16 13:42:00,0.0,52.5,1.0,18.12,73.4,13.3,Sample
2022/02/16 13:43:00,0.0,43.3,1.1,18.13,73.8,13.4,Sample
2022/02/16 13:44:00,0.0,38.2,1.1,18.12,74.1,13.4,Sample
2022/02/16 13:45:00,0.0,38.6,1.2,18.12,74.3,13.5,Sample
2022/02/16 13:46:00,0.0,41.0,0.9,18.13,74.2,13.5,Sample
2022/02/16 13:47:00,0.0,43.3,1.1,18.15,73.5,13.3,Sample
2022/02/16 13:48:00,0.0,42.6,1.0,18.23,73.3,13.4,Sample
2022/02/16 13:49:00,0.0,39.3,1.3,18.27,73.2,13.4,Sample
2022/02/16 13:50:00,0.0,45.2,1.1,18.38,73.2,13.5,Sample
2022/02/16 13:51:00,0.0,44.0,0.9,18.47,72.9,13.5,Sample
2022/02/16 13:52:00,0.0,37.3,1.0,18.54,73.0,13.6,Sample
2022/02/16 13:53:00,0.0,38.7,0.9,18.69,73.0,13.7,Sample
2022/02/16 13:54:00,0.0,39.4,0.9,18.64,72.6,13.6,Sample
2022/02/16 13:55:00,0.0,41.2,1.2,18.70,72.6,13.7,Sample
2022/02/16 13:56:00,0.0,42.1,1.0,18.67,72.6,13.6,Sample
2022/02/16 13:57:00,0.0,42.0,1.0,18.74,72.7,13.7,Sample
2022/02/16 13:58:00,0.0,38.9,0.9,18.69,72.7,13.7,Sample
2022/02/16 13:59:00,0.0,41.4,1.4,18.70,72.5,13.7,Sample
2022/02/16 14:00:00,0.0,45.5,0.9,18.63,72.2,13.5,Sample
2022/02/16 14:01:00,0.0,40.2,1.2,18.56,72.4,13.5,Sample
2022/02/16 14:02:00,0.0,44.5,0.8,18.51,72.4,13.4,Sample
2022/02/16 14:03:00,0.0,53.1,1.0,18.51,72.5,13.5,Sample
2022/02/16 14:04:00,0.0,45.0,1.0,18.49,72.5,13.4,Sample
2022/02/16 14:05:00,0.0,45.8,0.9,18.48,72.4,13.4,Sample
2022/02/16 14:06:00,0.0,41.3,0.8,18.58,72.5,13.5,Sample
2022/02/16 14:07:00,0.0,41.8,1.0,18.62,72.5,13.6,Sample
2022/02/16 14:08:00,0.0,41.2,0.9,18.70,72.6,13.7,Sample
2022/02/16 14:09:00,0.0,38.2,0.9,18.92,72.8,13.9,Sample
2022/02/16 14:10:00,0.0,36.2,0.7,19.04,72.2,13.9,Sample
2022/02/16 14:11:00,0.0,40.7,1.1,19.15,71.8,13.9,Sample
2022/02/16 14:12:00,0.0,47.2,1.0,19.19,71.5,13.9,Sample
2022/02/16 14:13:00,0.0,40.7,1.3,19.32,71.7,14.1,Sample
2022/02/16 14:14:00,0.0,40.2,1.2,19.42,71.3,14.1,Sample
2022/02/16 14:15:00,0.0,39.6,1.3,19.44,71.2,14.1,Sample
2022/02/16 14:16:00,0.0,39.6,1.3,19.50,71.1,14.1,Sample
2022/02/16 14:17:00,0.0,39.1,1.3,19.33,70.3,13.8,Sample
2022/02/16 14:18:00,0.0,43.0,1.2,19.22,71.3,13.9,Sample
2022/02/16 14:19:00,0.0,38.7,1.3,19.23,71.5,14.0,Sample
2022/02/16 14:20:00,0.0,41.3,1.4,19.34,71.3,14.0,Sample
2022/02/16 14:21:00,0.0,39.7,1.3,19.25,70.6,13.8,Sample
2022/02/16 14:22:00,0.0,42.5,1.3,19.29,70.9,13.9,Sample
2022/02/16 14:23:00,0.0,37.9,1.4,19.24,70.9,13.8,Sample
2022/02/16 14:24:00,0.0,43.7,1.2,19.33,71.3,14.0,Sample
2022/02/16 14:25:00,0.0,41.6,1.3,19.38,70.6,13.9,Sample
2022/02/16 14:26:00,0.0,42.7,1.1,19.36,70.3,13.8,Sample
2022/02/16 14:27:00,0.0,39.6,1.1,19.51,70.5,14.0,Sample
2022/02/16 14:28:00,0.0,39.7,1.1,19.52,70.4,14.0,Sample
2022/02/16 14:29:00,0.0,37.0,1.2,19.54,70.8,14.1,Sample
2022/02/16 14:30:00,0.0,37.5,1.2,19.58,70.3,14.0,Sample
2022/02/16 14:31:00,0.0,39.6,1.3,19.70,70.0,14.1,Sample
2022/02/16 14:32:00,0.0,43.9,1.2,19.70,69.9,14.0,Sample
2022/02/16 14:33:00,0.0,42.8,1.1,19.80,70.2,14.2,Sample
2022/02/16 14:34:00,0.0,39.3,1.2,19.64,69.6,13.9,Sample
2022/02/16 14:35:00,0.0,43.2,1.1,19.60,69.9,14.0,Sample
2022/02/16 14:36:00,0.0,46.2,1.4,19.60,69.8,13.9,Sample
2022/02/16 14:37:00,0.0,51.4,1.3,19.63,70.5,14.1,Sample
2022/02/16 14:38:00,0.0,38.7,1.0,19.67,70.0,14.0,Sample
2022/02/16 14:39:00,0.0,41.6,1.2,19.68,69.8,14.0,Sample
2022/02/16 14:40:00,0.0,44.9,1.0,19.59,69.9,13.9,Sample
2022/02/16 14:41:00,0.0,42.9,1.1,19.78,70.2,14.2,Sample
2022/02/16 14:42:00,0.0,37.1,0.9,19.93,69.8,14.2,Sample
2022/02/16 14:43:00,0.0,38.3,1.2,19.98,69.5,14.2,Sample
2022/02/16 14:44:00,0.0,46.1,0.9,19.81,69.5,14.1,Sample
2022/02/16 14:45:00,0.0,39.2,0.9,19.84,69.8,14.2,Sample
2022/02/16 14:46:00,0.0,40.4,0.8,19.85,69.7,14.2,Sample
2022/02/16 14:47:00,0.0,36.8,0.9,19.92,70.0,14.3,Sample
2022/02/16 14:48:00,0.0,37.0,1.0,20.00,69.8,14.3,Sample
2022/02/16 14:49:00,0.0,38.3,1.2,20.08,69.5,14.3,Sample
2022/02/16 14:50:00,0.0,40.8,1.0,20.03,69.3,14.2,Sample
2022/02/16 14:51:00,0.0,40.1,1.1,19.92,69.3,14.1,Sample
2022/02/16 14:52:00,0.0,48.3,0.9,19.88,69.3,14.1,Sample
2022/02/16 14:53:00,0.0,41.4,1.0,19.79,69.4,14.0,Sample
2022/02/16 14:54:00,0.0,40.2,1.3,19.94,70.1,14.3,Sample
2022/02/16 14:55:00,0.0,40.3,1.0,20.08,69.2,14.3,Sample
2022/02/16 14:56:00,0.0,40.5,0.9,20.05,69.4,14.3,Sample
2022/02/16 14:57:00,0.0,44.1,1.0,20.02,68.9,14.1,Sample
2022/02/16 14:58:00,0.0,40.7,1.0,19.97,69.0,14.1,Sample
2022/02/16 14:59:00,0.0,38.4,0.9,20.05,69.9,14.4,Sample
2022/02/16 15:00:00,0.0,37.2,0.9,19.99,69.5,14.2,Sample
2022/02/16 15:01:00,0.0,41.6,0.9,20.01,69.4,14.2,Sample
2022/02/16 15:02:00,0.0,44.3,1.4,20.12,69.7,14.4,Sample
2022/02/16 15:03:00,0.0,36.9,1.1,20.08,69.2,14.2,Sample
